(0, 9.2330516569836, 1.46377648220472, 1, 0.811534341451494, 0.584304725845076, 0.190553850351771)
(0, 10.4331889364328, 3.00639381161055, 1, 0.366807147135845, 0.930297004622751, -0.845985636219461)
(0, 10.6088067686607, 4.95296928960016, 1, -0.194378724659982, 0.980926557597233, -0.926133177429395)
(0, 9.70414773279123, 6.68547895575694, 1, -0.693850724790703, 0.720118859430453, -0.275749909695956)
(0, 8.00643468069768, 7.65386323240444, 1, -0.973030022315327, 0.230678511511225, 0.988401524649553)
(0, 6.05467951095252, 7.55066695398342, 1, -0.943279162856441, -0.33200063391634, -0.226522413579174)
(0, 4.4685506995068, 6.4086542097425, 1, -0.614043834082713, -0.789271923879851, -0.970418452585566)
(0, 3.75163293694388, 4.5904059769017, 1, -0.0898539266141313, -0.995954954740435, -0.572900477806991)
(0, 4.13154254737865, 2.67320322225987, 1, 0.46286396767693, -0.886429324552369, -0.835998484781046)
(0, 5.48766091381109, 1.26574427410845, 1, 0.868625822671081, -0.495468647029241, -0.71423073145347)
(0, 7.38943003677341, 0.814887403855802, 1, 0.998605116383946, 0.0527998251114985, 0.894022549781109)
(0, 9.2330516569836, 1.46377648220472, 1, 0.811534341451494, 0.584304725845076, 0.190553850351771)
(1, -8.78265889322829, -1.35117829126589, 1.94444899771887, 1.63875342805365, -1.04659882800065, -0.598893794338892)
(1, -4.30583619128706, -3.99846365573596, 1.45892124409814, 1.286031978876, -0.6888925502494, 0.918489461327799)
(1, -0.867797776258986, -5.62917648580229, 1.03486098726384, 0.961175362804051, -0.383509041482969, -0.762907032425721)
(1, 1.6168946275976, -6.40374721171853, 0.676872652086719, 0.664183579837789, -0.130448301701356, 0.998937661478711)
(1, 3.23367929602436, -6.48260626373835, 0.401260985482645, 0.395056629977219, 0.0702896690954384, -0.0919565492564555)
(1, 4.06799450476296, -6.0261840721154, 0.267365990462372, 0.153794513222341, 0.218704870907414, -0.799463660732538)
(1, 4.20527852955507, -5.19491106710333, 0.320390125754698, -0.0596027704268462, 0.314797303734571, -0.874151474356342)
(1, 3.73096964614236, -4.14921767895581, 0.434351869798529, -0.245135220970342, 0.358566967576909, -0.555843232742316)
(1, 2.73050613026649, -3.04953433792649, 0.533628925870708, -0.402802838408145, 0.350013862434428, 0.399605565666945)
(1, 1.29607042014723, -2.03404306870266, 0.61102051734131, -0.526007000743543, 0.310906268481073, 0.962499590685434)
(1, -0.453178396083212, -1.15193227370617, 0.662586498498152, -0.608149085979819, 0.263012465890788, -0.437825309782856)
(1, -2.39133706781453, -0.430141949792503, 0.681227934318201, -0.649229094116974, 0.206332454663574, -0.681825747024382)
(1, -4.39250234443643, 0.104387906182869, 0.664353065605328, -0.649247025155009, 0.14086623479943, 0.949271072522711)
(1, -6.33077097533859, 0.424717297364463, 0.611839963820354, -0.608202879093923, 0.0666138062983555, -0.0475677113942213)
(1, -8.08023970991071, 0.503906226896797, 0.526352986552512, -0.526096655933715, -0.0164248308396484, -0.974512650967517)
(1, -9.51500529754248, 0.31501469792439, 0.417216073867758, -0.402928355674387, -0.108249676614582, 0.0901049635539956)
(1, -10.5091644876236, -0.168897286408236, 0.317174289337924, -0.238697978315938, -0.208860731026446, 0.884016809647304)
(1, -10.9693436175835, -0.951659970551963, 0.302758123820463, -0.0652331163696953, -0.295646955113671, 0.99965599570115)
(1, -10.9322873770109, -1.94466458933928, 0.356438093821726, 0.0856386376530138, -0.345997309914689, 0.99799805179923)
(1, -10.4672700435341, -3.03619262519806, 0.418684970804065, 0.213917283752189, -0.3599117954295, 0.863663090746511)
